Interval,Trend.Value/Trend.Type/max available seats.avg,Trend.Value/Trend.Type/available seats.avg,Trend.Value/Trend.Type/ultraSound.avg,Trend.Value/Trend.Type/Sound.avg,Trend.Value/Trend.Type/Light.avg,Trend.Value/Trend.Type/Temperature.avg,Trend.Value/Trend.Type/Humidity.avg
10/28 4:20,805,805,249.9693593314763,234.62228412256266,174.88356545961003,21.832869080779943,10.898885793871866
10/28 4:40,805,805,246.94629938786866,236.06649972175848,176.21229827490262,21.854479688369505,10.75180856983862
10/28 5:00,805,805,244.56671408250355,237.62019914651495,164.11550497866287,21.83669985775249,10.691322901849217
10/28 5:20,805,805,245.05632078359352,239.43526170798899,132.31772268135904,22.09060299969391,10.760942760942761
10/28 5:40,805,805,244.65831572592816,237.13039541201329,145.0987020827045,22.18683972230607,10.901297917295503
10/28 6:00,805,805,247.53801703163018,238.03832116788323,154.68339416058393,22.371958637469586,10.887469586374696
10/28 6:20,805,805,247.1651688875116,237.47629377130463,137.70127052990392,22.58599318252247,10.599008366904245
10/28 6:40,805,805,247.85053929121725,237.66902927580892,157.95007704160247,22.678120184899846,10.7442218798151
10/28 7:00,805,805,248.52223244403558,239.20852499233365,166.04201165286722,22.781202085249923,11.270775835633241
10/28 7:20,805,805,249.72467688608356,238.61466786895102,191.5810039074241,22.71130147279832,11.597234746017433
10/28 7:40,805,805,249.19712103407755,240.07755581668624,236.07520564042304,22.736486486486488,11.568448883666274
10/28 8:00,805,805,251.1137566137566,241.28071722516168,238.647266313933,22.729276895943563,11.708700764256319
10/28 8:20,805,805,255.353412462908,242.72314540059347,269.95578635014834,22.88902077151335,11.585163204747774
10/28 8:40,805,805,255.37023593466424,245.34603750756202,295.20175438596493,22.779491833030853,11.568058076225045
10/28 9:00,805,805,257.0242660275614,249.16267225883763,368.8702816057519,22.809167165967644,11.583882564409826
10/28 9:20,805,805,261.3505764114691,251.98728938811706,383.011232633757,22.919154596511973,12.829145728643216
10/28 9:40,805,805,264.45446153846154,255.21723076923078,425.2350769230769,22.840615384615386,13.282769230769231
10/28 10:00,805,805,268.41931649331354,260.288558692422,337.341456166419,23.011292719167905,13.07518573551263
10/28 10:20,805,805,268.6230611647644,261.13198712320747,340.91717881182325,23.020778460637988,13.134328358208956
10/28 10:40,805,805,269.27883506343716,262.67214532871975,330.0028835063437,23.096885813148788,13.037485582468282
10/28 11:00,805,805,263.0465323058684,263.41967990515707,336.7949021932424,23.139596917605218,13.07498518079431
10/28 11:20,805,805,255.49003865596194,264.3645554564377,306.1822777282189,22.985132322331253,13.144513826940232
10/28 11:40,805,805,255.12432432432433,265.4753753753754,404.92522522522523,22.933633633633633,13.501801801801802
10/28 12:00,805,805,256.332244655582,268.9961401425178,401.3916270783848,22.994952494061756,13.258907363420427
10/28 12:20,805,805,263.6391304347826,269.21942028985507,335.6715942028986,23.088840579710144,13.135652173913044
10/28 12:40,805,805,262.9495277449823,269.5705430932704,317.7777449822904,23.186393152302244,14.090318772136953
10/28 13:00,805,805,264.59672227099793,269.1738366988586,343.2265144863916,23.258999122036876,14.698858647936786
10/28 13:20,805,805,266.2654320987654,269.7266313932981,307.5108759553204,23.52469135802469,14.76219870664315
10/28 13:40,805,805,269.56932833669646,269.96857884116463,334.4035745171519,23.442346497549725,14.708849812626116
10/28 14:00,805,805,266.40247410817034,269.8322784810127,357.55034522439587,23.467347525891828,14.66800920598389
10/28 14:20,805,805,251.9676101546542,269.7852348993289,410.3883863437409,23.441056317478843,14.942223519112927
10/28 14:40,805,805,257.3566473988439,272.3936416184971,324.62398843930634,23.47413294797688,14.710982658959537
10/28 15:00,805,805,257.3479396401625,270.75217643644805,272.54556006964594,23.434416715031922,15.004352872896112
10/28 15:20,805,805,254.9294325198471,267.9785357247868,232.12290502793297,23.383416642164068,14.90708615113202
10/28 15:40,805,805,263.60968578841164,264.838281925627,217.88498126261172,23.509945229172672,14.760449697319112
10/28 16:00,805,805,260.22966934763184,261.09830205540663,212.33452487339886,23.49836163240989,14.723264819779565
10/28 16:20,805,805,262.75249621785173,260.02208774583966,213.1497730711044,23.486384266263236,14.659606656580937
10/28 16:40,805,805,262.3906485671192,259.0549019607843,212.18853695324285,23.39125188536953,14.752036199095024
10/28 17:00,805,805,261.921146953405,256.47968936678615,211.58661887694146,23.2942054958184,14.855137395459977
10/28 17:20,805,805,262.44669009958994,255.24370240187463,202.6370826010545,23.330843585237258,15.097246631517281
10/28 17:40,805,805,258.93932183224274,253.77572873289708,196.93961927424152,23.335365853658537,15.314991076740036
10/28 18:00,805,805,259.1940254362615,253.2312925170068,200.19461697722568,23.186187518485657,15.15173025732032
10/28 18:20,805,805,260.3028211284514,250.71998799519807,190.89975990396158,23.110744297719087,15.295918367346939
10/28 18:40,805,805,256.6244862008221,249.8623018203171,195.37081620669406,23.002201996476806,15.210510863182618
10/28 19:00,805,805,252.4978466838932,248.21762848119437,198.40424921045076,22.943583118001722,15.438702268159632
10/28 19:20,805,805,255.83347541915316,250.7374254049446,196.99317988064792,22.91005967604433,15.263995453253765
10/28 19:40,805,805,256.24499714122356,248.29388221841052,201.21612349914236,22.749571183533448,15.073756432246999
10/28 20:00,805,805,254.45410071942447,247.45093525179857,199.04776978417266,22.778705035971225,15.16
10/28 20:20,805,805,256.61815561959656,247.05158501440923,199.1028818443804,22.77363112391931,15.060806916426513
10/28 20:40,805,805,256.11314285714286,246.88114285714286,199.0097142857143,22.731857142857145,14.926857142857143
10/28 21:00,805,805,256.82453102453104,245.56652236652238,196.32525252525252,22.810678210678212,15.015295815295815
10/28 21:20,805,805,257.56956004756245,245.53061831153389,178.7832936979786,22.720273483947683,14.861177170035672
10/28 21:40,805,805,255.28382741414734,244.64396830055767,176.25447607866158,22.771059583211038,14.898737892574113
10/28 22:00,805,805,253.0979440319817,243.03112507138778,160.20559680182754,22.73715019988578,14.687607081667618
10/28 22:20,805,805,251.5628675441053,243.23410809297116,179.9551946233548,22.619854382525904,14.772612713525623
10/28 22:40,805,805,249.06681896059393,243.09051970302684,166.3563677898344,22.63563677898344,14.591376356367789
10/28 23:00,805,805,249.600129617628,241.3395981853532,150.35644847699288,22.63302009073234,6.623136746597537
10/28 23:20,805,805,257.57295262001884,238.59428930028238,142.90367116410417,22.579541888923753,6.356761844995293
10/28 23:40,805,805,249.51905465288036,238.98700147710488,160.06203840472674,22.540177252584932,7.0573116691285085
10/29 0:00,805,805,246.89728625620077,239.0741173037642,150.3997665596732,22.492413189378464,7.65800992121389
10/29 0:20,805,805,252.16074096205557,238.56319091723933,132.07319988049,22.421870331640275,8.775918733193905
10/29 0:40,805,805,250.77870315288519,237.58358120166568,137.6540749553837,22.402439024390244,9.416716240333136
10/29 1:00,805,805,251.56194427978662,237.22258446947242,138.30705394190872,22.465174866627148,9.965619442797866
10/29 1:20,805,805,246.43032427695005,236.88577271399356,155.53900087642418,22.468886941279578,10.054046158340636
10/29 1:40,805,805,248.41389913899138,237.480012300123,129.4960024600246,22.473862238622385,10.068573185731857
10/29 2:00,805,804.6,252.67685450493474,236.91531359439668,113.90767271569564,22.43728112066221,9.752308182107608
10/29 2:20,805,804.2,247.1039039039039,235.9036036036036,117.8990990990991,22.37087087087087,9.526126126126126
10/29 2:40,805,805,248.2406976744186,234.46453488372094,130.084011627907,22.322093023255814,9.620348837209303
10/29 3:00,805,805,254.37986704653372,232.49952516619183,118.67711301044635,22.283317505539728,10.080405191516302
10/29 3:20,805,805,256.15524805939924,231.47114411069862,113.60074249071887,22.289233884576444,10.070874114073574
10/29 3:40,805,804.3846153846154,256.4424695977549,232.28406610539446,145.6682257561584,22.296538821328344,9.825693794823822
10/29 4:00,805,805,252.80281277468504,234.81511866393203,149.03252270729564,22.36888368004688,9.810137708760621
10/29 4:20,805,805,259.33816425120773,234.58872785829308,118.84412238325282,22.581642512077295,10.217391304347826
10/29 4:40,805,805,263.0274547803618,233.8875968992248,140.3969638242894,22.440083979328165,10.166020671834625
10/29 5:00,805,804.3,262.01853690830853,232.5309500165508,126.13505461767626,22.629261833829858,10.502151605428667
10/29 5:20,805,803.2,263.15993640699526,233.6368839427663,147.80095389507153,22.75039745627981,10.479491255961845
10/29 5:40,805,802.7142857142857,260.5033618581907,233.45812958435206,156.30042787286064,22.674816625916872,11.67573349633252
10/29 6:00,805,805,254.25981094242337,233.69235176167288,171.69235176167288,22.707533657977656,12.203380120309367
10/29 6:20,805,804.0555555555555,254.07088607594937,236.11448663853727,204.00168776371308,22.528129395218002,12.134739803094233
10/29 6:40,805,796.2564102564103,249.64202008928572,238.689453125,267.79185267857144,22.57421875,12.182198660714286
10/29 7:00,805,779.0588235294117,250.7681525091113,242.46846089150546,297.50294365012616,22.421362489486963,12.11354079058032
10/29 7:20,805,747.5066666666667,254.68048165779894,246.18146177541306,300.57714925791095,22.4724166900028,12.139176701204144
10/29 7:40,805,707.3764705882353,251.113969571231,249.64840940525588,392.597510373444,22.398755186721992,12.267219917012449
10/29 8:00,805,650.5747126436781,249.1950780312125,254.0999399759904,493.875150060024,22.49609843937575,12.244597839135654
10/29 8:20,805,600.5051546391752,236.95556218311958,259.9889651058753,481.66626901282433,22.65195347450045,12.280047718461079
10/29 8:40,805,543.4774774774775,236.98265550239233,266.3717105263158,454.8732057416268,22.66910885167464,12.47517942583732
10/29 9:00,805,471.8606557377049,240.52118138424822,269.0062649164678,455.13752983293557,22.670644391408114,12.224045346062052
10/29 9:20,805,411.68992248062017,259.0077380952381,273.14970238095236,471.1779761904762,22.776190476190475,12.156845238095238
10/29 9:40,805,389.1020408163265,256.7982753310748,275.7376039421004,497.4816753926702,22.99661225746843,12.222667077302125
10/29 10:00,805,396.43689320388347,256.12504258943784,279.9107325383305,596.6647359454855,23.03458262350937,12.270187393526406
10/29 10:20,805,409.216,250.13896848137537,291.2525071633238,673.2743553008596,23.25358166189112,13.090974212034384
10/29 10:40,805,442.1524390243902,252.262874251497,295.4050898203593,520.7691616766467,23.299700598802396,12.891317365269462
10/29 11:00,805,471.7151515151515,256.11240657698056,297.56173393124067,484.2062780269058,23.343796711509714,12.696860986547085
10/29 11:20,805,469.85,266.2691511387164,294.6512866015972,444.8627624963029,23.371635610766045,12.673765158237208
10/29 11:40,805,487.8421052631579,264.73874893857914,296.0056609114067,396.2779507500708,23.289414095669404,13.265496744975941
10/29 12:00,805,440.6204379562044,258.911131059246,293.88988629563136,508.15110712148413,23.197336923997607,12.865050867743866
10/29 12:20,805,407.54545454545456,264.1659206207102,294.7233661593554,471.6156371232468,23.175768427335125,12.278125932557446
10/29 12:40,805,389.50485436893206,279.1653261840929,294.7959487637772,468.7837354781054,23.245159368483765,12.095918975275543
10/29 13:00,805,364.13709677419354,270.31240918337693,294.3560011624528,462.6434176111595,23.286108689334498,12.58151700087184
10/29 13:20,805,362.2970297029703,269.99830028328614,295.3116147308782,389.1929178470255,23.31416430594901,13.604815864022664
10/29 13:40,805,359.87735849056605,259.8382857142857,291.6482857142857,335.876,23.309428571428572,13.281714285714285
10/29 14:00,805,356.8454545454546,266.3678489702517,289.51716247139586,262.6478832951945,23.318220823798626,13.376144164759726
10/29 14:20,805,372.3333333333333,268.99494239955044,285.4776622646811,237.6926102837876,23.372857544254003,13.488339421185726
10/29 14:40,805,388.6296296296296,271.0293187697614,280.4294337453291,226.19775797643,23.368065536073583,14.326818051164128
10/29 15:00,805,405.25531914893617,270.02322163433274,276.3450911228689,217.23809523809524,23.296884185773074,13.817166372721928
10/29 15:20,805,428.4831460674157,260.9330409356725,273.5315789473684,212.2795321637427,23.385233918128655,13.307309941520467
10/29 15:40,805,449.3469387755102,258.4439183190293,270.86682450429123,210.06451612903226,23.339005622965374,13.229653743711157
10/29 16:00,805,449.25,260.7427141595525,267.32734765969974,208.41654400942008,23.233882837798056,13.14748307329997
10/29 16:20,805,444.07954545454544,252.8643514395963,264.010982487385,207.36123478777085,23.178242802018403,13.211932324131789
10/29 16:40,805,463.6862745098039,248.01358695652175,262.63375603864733,206.6947463768116,23.156400966183575,13.167270531400966
10/29 17:00,805,478.87692307692305,253.572213740458,261.03419847328246,206.00335877862597,23.28992366412214,13.17618320610687
10/29 17:20,805,499.9193548387097,245.88185907046477,258.60599700149925,206.12683658170914,23.039580209895053,13.48335832083958
10/29 17:40,805,524.3695652173913,251.28532934131738,257.87844311377245,207.3565868263473,22.92245508982036,13.911976047904192
10/29 18:00,805,549.9272727272727,253.0364336492891,256.34656398104266,207.93868483412322,22.987707345971565,13.61404028436019
10/29 18:20,805,562.6666666666666,262.9345960343297,255.84018940514946,208.47351287363125,22.922166321396862,13.461083160698431
10/29 18:40,805,578,247.70543806646526,254.91752265861027,208.61722054380664,22.796978851963747,15.6392749244713
10/29 19:00,805,597.1470588235294,245.42857142857142,254.2528600762687,208.75711352302727,22.717952478732766,16.964212378996773
10/29 19:20,805,614.5172413793103,247.67343336275374,251.76287143277435,206.15328037658134,22.645778170050015,13.572815533980583
10/29 19:40,805,634.4347826086956,251.76101190476192,254.18392857142857,199.46517857142857,22.67797619047619,13.720238095238095
10/29 20:00,805,654.6296296296297,254.29295942720765,250.6178400954654,211.04982100238664,22.53296539379475,13.726133651551313
10/29 20:20,805,671.03125,253.1710407239819,250.64524886877828,204.5918552036199,22.423831070889893,13.8473604826546
10/29 20:40,805,686.4166666666666,257.9570815450644,249.72378908645004,200.40711220110362,22.476854690374005,15.429184549356224
10/29 21:00,805,693.6470588235294,258.13093093093096,248.8033033033033,203.3963963963964,22.456006006006007,18.37057057057057
10/29 21:20,805,700.4666666666667,257.9573847051956,249.97051955633393,196.3604786923526,22.659661412726212,14.92790426152948
10/29 21:40,805,709.8421052631579,259.23543191800877,248.94612005856516,191.89663250366033,22.643631039531478,14.167203513909223
10/29 22:00,805,719.3157894736842,258.1970887918486,249.05414847161572,193.25443959243086,22.63173216885007,14.08791848617176
10/29 22:20,805,723,253.87145839546676,247.73903966597078,161.88666865493587,22.64121682075753,13.93438711601551
10/29 22:40,805,726.0909090909091,254.72190692395006,246.04965947786607,183.78178206583428,22.711265607264473,14.326617480136209
10/29 23:00,805,803.3636363636364,254.6789340101523,244.48477157360406,155.84993654822335,22.70352157360406,5.971763959390863
10/29 23:20,805,803.6666666666666,254.58013283280394,245.1570892289922,164.4423909904707,22.678602367889113,8.10077967080566
10/29 23:40,805,805,255.3102957906712,244.21814562002277,169.64732650739478,22.58788395904437,10.09584755403868
10/30 0:00,805,805,257.19787234042553,241.95714285714286,126.06808510638298,22.589057750759878,10.576595744680851
10/30 0:20,805,805,250.50384733764236,241.93905817174516,130.4013542628501,22.298091720529392,10.770390889504464
10/30 0:40,805,805,248.19624730852047,242.47093202091665,136.66318055982774,22.55075361427253,10.529375576745617
10/30 1:00,805,805,247.6449880668258,239.68914081145584,148.8198090692124,22.52192720763723,10.718078758949881
10/30 1:20,805,805,249.43524829600779,239.30704316780268,122.15741642323921,22.629178838039596,10.694579681921454
10/30 1:40,805,805,249.9368811881188,235.0782797029703,130.52351485148515,22.607982673267326,10.710086633663366
10/30 2:00,805,805,253.42611060743428,235.22212148685404,133.11634935025688,22.503475370202477,10.748262314898762
10/30 2:20,805,805,264.607250755287,234.34712990936555,129.04954682779456,22.50634441087613,10.567371601208459
10/30 2:40,805,805,254.95014662756597,235.71554252199414,112.51743238840012,22.581296839361354,10.684587813620071
10/30 3:00,805,805,260.65736934820904,233.6312389900176,143.47886083382267,22.319436288901937,10.968291250734
10/30 3:20,805,805,258.7816377171216,235.56854838709677,124.39857320099256,22.44928660049628,10.82227047146402
10/30 3:40,805,805,261.3505498167278,233.72042652449184,119.6157947350883,22.346217927357547,11.012329223592136
10/30 4:00,805,805,264.67025981205086,234.30099502487562,186.3391376451078,22.254007739082365,10.98203427307905
10/30 4:20,805,805,266.62603192074846,235.84012107870115,185.31893230599889,22.336268574573474,10.993946064942213
10/30 4:40,805,805,267.8724886150549,237.30859898205196,182.66889900884007,22.387891776051433,11.507098848111438
10/30 5:00,805,805,280.04887005649715,236.9539548022599,167.9180790960452,22.359322033898305,12.748305084745763
10/30 5:20,805,805,282.94998528979113,237.6548984995587,163.7052074139453,22.421006178287733,12.543983524566048
10/30 5:40,805,804.2857142857143,277.6322580645161,236.98316970546983,158.22636746143058,22.395511921458624,12.634782608695652
10/30 6:00,805,801.5,280.98206537460226,236.8423488573908,158.99710731848424,22.28753254266705,12.708417703210877
10/30 6:20,805,794.25,282.3784624081402,238.4169022046354,172.51724137931035,22.24392312040701,12.763143018654608
10/30 6:40,805,788.2285714285714,285.31262190025075,239.6734466425188,190.38757314015047,22.22387851769295,13.09640568403455
10/30 7:00,805,775.8809523809524,286.7895329206528,239.4001125492403,188.84468204839618,22.212858750703433,13.215813168261114
10/30 7:20,805,756.6491228070175,281.68357959297464,240.28603289657096,190.91106774463339,22.180931140228605,13.077502090883748
10/30 7:40,805,724.8101265822785,280.59843370240344,242.3110991088307,205.84364029165542,22.23521469079125,13.455846610856062
10/30 8:00,805,662.2528735632184,289.4864785420341,244.36184597295707,229.39594356261023,22.31393298059965,14.373603762492651
10/30 8:20,805,609,289.6275327771156,244.94696066746127,227.0828367103695,22.13095947556615,14.370679380214542
10/30 8:40,805,573.3404255319149,299.38518299881935,247.28305785123968,228.50737898465172,22.287780401416764,14.269775678866589
10/30 9:00,805,517.25,309.7940307328605,249.87559101654847,243.52423167848698,22.333924349881798,14.411052009456265
10/30 9:20,805,442.8313253012048,306.8397058823529,250.07911764705884,264.54,22.32735294117647,14.323235294117646
10/30 9:40,805,408.1,310.12485481997675,252.23373983739836,234.24825783972125,22.475029036004646,14.459059233449477
10/30 10:00,805,406.13675213675214,307.71824480369514,253.92205542725173,240.97719399538107,22.484122401847575,14.401847575057737
10/30 10:20,805,404.79245283018867,306.98135741334113,254.56685115059716,250.3897465773376,22.56554034372269,14.143606175356831
10/30 10:40,805,392.5570469798658,307.8656323185012,254.6378805620609,280.6577868852459,22.783957845433257,14.502341920374707
10/30 11:00,805,314.52486187845307,298.430559500142,256.8889520022721,343.27833001988074,22.784720249929,14.493893780176087
10/30 11:20,805,291.4172185430464,311.8575531303848,259.0045950603102,294.36358414704193,22.67044801838024,14.300114876507754
10/30 11:40,805,301.60693641618496,304.5650289017341,259.3040462427746,284.6661849710983,22.66936416184971,14.207514450867052
10/30 12:00,805,294.05625,306.30767037353866,261.4562303963502,291.8112346735101,22.699173082406617,15.090105503279156
10/30 12:20,805,220.74545454545455,305.93486020226055,262.3536585365854,417.586258179655,22.7791493158834,14.595478881618085
10/30 12:40,805,192.0810810810811,302.65603779155595,266.7877177443165,423.2459403602008,22.763064658990256,14.777088869205787
10/30 13:00,805,201.125,295.54726205997395,271.96740547588007,537.6163624511082,22.83751629726206,15.659713168187745
10/30 13:20,805,215.50485436893203,292.01551891367603,277.98803750404136,575.3058519236987,22.876495311994827,15.900096993210475
10/30 13:40,805,235.79591836734693,288.5694893341952,285.83807369101487,488.7831286360698,22.9240465416936,15.565287653522947
10/30 14:00,805,243.3068181818182,301.8503798947984,286.0324371712449,360.71829339567506,22.940970192869667,15.204558737580362
10/30 14:20,805,253.6235294117647,303.5835903763109,284.6128932757557,492.0700185070944,22.878315854410857,16.117828500925356
10/30 14:40,805,260.531914893617,313.40325552825556,287.45730958230956,394.8968058968059,22.8507371007371,16.54699017199017
10/30 15:00,805,273.6354166666667,310.3817427385892,286.26615293420275,285.80231179608774,22.914048606994665,16.31209247184351
10/30 15:20,805,278.0808080808081,316.8454359871683,282.52726742490523,229.448235637212,22.878244386118403,16.04374453193351
10/30 15:40,805,270.2201834862385,318.56708200521587,279.39785569400175,212.13097652854245,22.83323674297305,16.048101999420457
10/30 16:00,805,290.1439393939394,337.5805184603299,272.5883739198743,206.385310290652,22.875098193244305,16.474076983503537
10/30 16:20,805,277.31067961165047,405.86315789473684,264.05263157894734,203.47206477732794,22.78016194331984,17.617004048582995
10/30 16:40,805,302.05882352941177,389.98838174273857,263.37676348547717,204.94771784232364,22.70124481327801,17.286307053941908
10/30 17:00,805,333.07246376811594,383.3234501347709,259.42677448337827,200.8230008984726,22.745732255166217,18.022461814914646
10/30 17:20,805,349.1111111111111,403.4503816793893,245.75572519083968,191.8091603053435,23.236641221374047,32.82442748091603